":START_ID",":END_ID",":TYPE"
"journals/amc/HanMD19","pub_journals/amc/HanMD19","PUBLISH"
"journals/amc/LiuZW13","pub_journals/amc/LiuZW13","PUBLISH"
"journals/amc/TanYCK23","pub_journals/amc/TanYCK23","PUBLISH"
"journals/jsac/ZhuHK22","pub_journals/jsac/ZhuHK22","PUBLISH"
"journals/aei/ZhouDZL18","pub_journals/aei/ZhouDZL18","PUBLISH"
"journals/aei/MaCHLZG24","pub_journals/aei/MaCHLZG24","PUBLISH"
"journals/tjs/LiuLHCZ25","pub_journals/tjs/LiuLHCZ25","PUBLISH"
"journals/ijat/Furutani10","pub_journals/ijat/Furutani10","PUBLISH"
"journals/tomacs/KawaiKTM17","pub_journals/tomacs/KawaiKTM17","PUBLISH"
"journals/jrm/TakashimaONCNM24","pub_journals/jrm/TakashimaONCNM24","PUBLISH"
"journals/ieeesp/BishopF06","pub_journals/ieeesp/BishopF06","PUBLISH"
"journals/tie/MaTHPT24","pub_journals/tie/MaTHPT24","PUBLISH"
"journals/oclc/Fox11","pub_journals/oclc/Fox11","PUBLISH"
"journals/fss/FungCT06","pub_journals/fss/FungCT06","PUBLISH"
"journals/jcde/ZhangYV21","pub_journals/jcde/ZhangYV21","PUBLISH"
"journals/iacr/ChalkiasBHLNS18","pub_journals/iacr/ChalkiasBHLNS18","PUBLISH"
"journals/pieee/HartungK99","pub_journals/pieee/HartungK99","PUBLISH"
"journals/iotj/AsieduMSKL20","pub_journals/iotj/AsieduMSKL20","PUBLISH"
"journals/iotj/NiuLCZXNLA23","pub_journals/iotj/NiuLCZXNLA23","PUBLISH"
"journals/iotj/LiSCL17","pub_journals/iotj/LiSCL17","PUBLISH"
"journals/ploscb/YpmaB16","pub_journals/ploscb/YpmaB16","PUBLISH"
"journals/ploscb/RaketGSIM16","pub_journals/ploscb/RaketGSIM16","PUBLISH"
"journals/scjapan/KuroyanagiI05","pub_journals/scjapan/KuroyanagiI05","PUBLISH"
"journals/micro/X01i","pub_journals/micro/X01i","PUBLISH"
"journals/tii/MarauLVMAPF08","pub_journals/tii/MarauLVMAPF08","PUBLISH"
"journals/fs/Schachermayer03","pub_journals/fs/Schachermayer03","PUBLISH"
"journals/ijcim/ChenSC15","pub_journals/ijcim/ChenSC15","PUBLISH"
"journals/topnoc/AndreKLPP19","pub_journals/topnoc/AndreKLPP19","PUBLISH"
"journals/ijmi/LiuEKCPBH21","pub_journals/ijmi/LiuEKCPBH21","PUBLISH"
"journals/na/Watson06","pub_journals/na/Watson06","PUBLISH"
"journals/mktsci/MayzlinS11","pub_journals/mktsci/MayzlinS11","PUBLISH"
"journals/lre/LeacockC03","pub_journals/lre/LeacockC03","PUBLISH"
"journals/jors/AlcarazMR22","pub_journals/jors/AlcarazMR22","PUBLISH"
"journals/oms/DuranC08","pub_journals/oms/DuranC08","PUBLISH"
"journals/rfc/rfc1454","pub_journals/rfc/rfc1454","PUBLISH"
"journals/rfc/rfc2757","pub_journals/rfc/rfc2757","PUBLISH"
"journals/staeors/KwakPF14","pub_journals/staeors/KwakPF14","PUBLISH"
"journals/tcns/DekaDMS22","pub_journals/tcns/DekaDMS22","PUBLISH"
"journals/tit/Krzyzak90","pub_journals/tit/Krzyzak90","PUBLISH"
"journals/bc/IchinoseA01","pub_journals/bc/IchinoseA01","PUBLISH"
"journals/ram/MoradiKPMFSR13","pub_journals/ram/MoradiKPMFSR13","PUBLISH"
"journals/jasss/BoeroCS04","pub_journals/jasss/BoeroCS04","PUBLISH"
"journals/siamsc/WillertKKP13","pub_journals/siamsc/WillertKKP13","PUBLISH"
"journals/ppna/MaWCYM14","pub_journals/ppna/MaWCYM14","PUBLISH"
"journals/sivp/KovacM23","pub_journals/sivp/KovacM23","PUBLISH"
"journals/arc/DownsS11","pub_journals/arc/DownsS11","PUBLISH"
"journals/eswa/SadeghiDZ21","pub_journals/eswa/SadeghiDZ21","PUBLISH"
"journals/cssc/OzkaleA23","pub_journals/cssc/OzkaleA23","PUBLISH"
"journals/csysl/WangWLL24","pub_journals/csysl/WangWLL24","PUBLISH"
"journals/bioinformatics/KimCSZ23","pub_journals/bioinformatics/KimCSZ23","PUBLISH"
"journals/bioinformatics/AulchenkoRID07","pub_journals/bioinformatics/AulchenkoRID07","PUBLISH"
"journals/bioinformatics/SuzekWHMW15","pub_journals/bioinformatics/SuzekWHMW15","PUBLISH"
"journals/alr/SaitoMHI20","pub_journals/alr/SaitoMHI20","PUBLISH"
"journals/dam/BermudoHMV24","pub_journals/dam/BermudoHMV24","PUBLISH"
"journals/saem/ZhangKBT14","pub_journals/saem/ZhangKBT14","PUBLISH"
"journals/ior/ShiO00","pub_journals/ior/ShiO00","PUBLISH"
"journals/tcad/ZhouDZZLL0GCC19","pub_journals/tcad/ZhouDZZLL0GCC19","PUBLISH"
"journals/tcad/MukherjeeFBL12","pub_journals/tcad/MukherjeeFBL12","PUBLISH"
"journals/mta/GuptaSS17","pub_journals/mta/GuptaSS17","PUBLISH"
"journals/mta/HafizBH23","pub_journals/mta/HafizBH23","PUBLISH"
"journals/mta/AliTDIK21","pub_journals/mta/AliTDIK21","PUBLISH"
"journals/mta/HuangRJY22","pub_journals/mta/HuangRJY22","PUBLISH"
"journals/mta/LiZHT16","pub_journals/mta/LiZHT16","PUBLISH"
"journals/mta/RabeeMM18","pub_journals/mta/RabeeMM18","PUBLISH"
"journals/vldb/MedjahedBBNE03","pub_journals/vldb/MedjahedBBNE03","PUBLISH"
"journals/cmpb/YanSSYMCCC22","pub_journals/cmpb/YanSSYMCCC22","PUBLISH"
"journals/cmpb/KalinliSAO13","pub_journals/cmpb/KalinliSAO13","PUBLISH"
"journals/dke/SnodgrassDCCJ08","pub_journals/dke/SnodgrassDCCJ08","PUBLISH"
"journals/dke/KontopoulosBA08","pub_journals/dke/KontopoulosBA08","PUBLISH"
"journals/combinatorics/Saldanha21","pub_journals/combinatorics/Saldanha21","PUBLISH"
"journals/jcb/DewWS05","pub_journals/jcb/DewWS05","PUBLISH"
"journals/displays/LiangYSD25","pub_journals/displays/LiangYSD25","PUBLISH"
"journals/urban/YabeTSU22","pub_journals/urban/YabeTSU22","PUBLISH"
"journals/jaihc/SinghG22","pub_journals/jaihc/SinghG22","PUBLISH"
"journals/dm/ChenCCLL24","pub_journals/dm/ChenCCLL24","PUBLISH"
"journals/dm/Rotem81","pub_journals/dm/Rotem81","PUBLISH"
"journals/lgrs/ChenWFLCYZY24","pub_journals/lgrs/ChenWFLCYZY24","PUBLISH"
"journals/jpdc/ShestakCMS12","pub_journals/jpdc/ShestakCMS12","PUBLISH"
"journals/jpdc/PlazaVPM06","pub_journals/jpdc/PlazaVPM06","PUBLISH"
"journals/mcss/CostaD88","pub_journals/mcss/CostaD88","PUBLISH"
"journals/jcsc/AbdiDAR19","pub_journals/jcsc/AbdiDAR19","PUBLISH"
"journals/kais/ReddyRKT23","pub_journals/kais/ReddyRKT23","PUBLISH"
"journals/tits/LiuLWWYS23","pub_journals/tits/LiuLWWYS23","PUBLISH"
"journals/tits/DaiZYCZDC22","pub_journals/tits/DaiZYCZDC22","PUBLISH"
"journals/isci/KhreichGMS12","pub_journals/isci/KhreichGMS12","PUBLISH"
"journals/isci/Forgionne02","pub_journals/isci/Forgionne02","PUBLISH"
"journals/tce/Haan00","pub_journals/tce/Haan00","PUBLISH"
"journals/jsis/Lee12","pub_journals/jsis/Lee12","PUBLISH"
"journals/cma/YangL09","pub_journals/cma/YangL09","PUBLISH"
"journals/cma/LuDL10","pub_journals/cma/LuDL10","PUBLISH"
"journals/istr/RahbariniaPLL14","pub_journals/istr/RahbariniaPLL14","PUBLISH"
"journals/cnsns/WuY24","pub_journals/cnsns/WuY24","PUBLISH"
"journals/tcas/MengJDY09","pub_journals/tcas/MengJDY09","PUBLISH"
"journals/bspc/PengS23","pub_journals/bspc/PengS23","PUBLISH"
"journals/cea/KimSKKLLHNPL21","pub_journals/cea/KimSKKLLHNPL21","PUBLISH"
"journals/cea/LiuZJZRTW22","pub_journals/cea/LiuZJZRTW22","PUBLISH"
"journals/it/GusgenF88","pub_journals/it/GusgenF88","PUBLISH"
"journals/wc/TaoJLXQL19","pub_journals/wc/TaoJLXQL19","PUBLISH"
"journals/wc/PanagiotakisA02","pub_journals/wc/PanagiotakisA02","PUBLISH"
"journals/complexity/Peng22","pub_journals/complexity/Peng22","PUBLISH"
"journals/dcg/Suk13","pub_journals/dcg/Suk13","PUBLISH"
"journals/sigarch/Dongarra88","pub_journals/sigarch/Dongarra88","PUBLISH"
"journals/corr/abs-1808-10476","pub_journals/corr/abs-1808-10476","PUBLISH"
"journals/corr/abs-1301-2258","pub_journals/corr/abs-1301-2258","PUBLISH"
"journals/corr/LuYC16","pub_journals/corr/LuYC16","PUBLISH"
"journals/corr/abs-2202-09935","pub_journals/corr/abs-2202-09935","PUBLISH"
"journals/corr/abs-2409-05385","pub_journals/corr/abs-2409-05385","PUBLISH"
"journals/corr/abs-2212-09314","pub_journals/corr/abs-2212-09314","PUBLISH"
"journals/corr/abs-2304-04217","pub_journals/corr/abs-2304-04217","PUBLISH"
"journals/corr/abs-2007-08777","pub_journals/corr/abs-2007-08777","PUBLISH"
"journals/corr/abs-2501-10768","pub_journals/corr/abs-2501-10768","PUBLISH"
"journals/corr/abs-2401-03257","pub_journals/corr/abs-2401-03257","PUBLISH"
"journals/corr/abs-2401-05709","pub_journals/corr/abs-2401-05709","PUBLISH"
"journals/corr/abs-2412-20993","pub_journals/corr/abs-2412-20993","PUBLISH"
"journals/corr/abs-2110-03726","pub_journals/corr/abs-2110-03726","PUBLISH"
"journals/corr/abs-0911-2974","pub_journals/corr/abs-0911-2974","PUBLISH"
"journals/corr/abs-2410-01658","pub_journals/corr/abs-2410-01658","PUBLISH"
"journals/corr/abs-1708-05347","pub_journals/corr/abs-1708-05347","PUBLISH"
"journals/corr/abs-2207-00048","pub_journals/corr/abs-2207-00048","PUBLISH"
"journals/corr/abs-2502-03321","pub_journals/corr/abs-2502-03321","PUBLISH"
"journals/corr/abs-2105-09481","pub_journals/corr/abs-2105-09481","PUBLISH"
"journals/corr/Pandey15","pub_journals/corr/Pandey15","PUBLISH"
"journals/corr/abs-2312-08976","pub_journals/corr/abs-2312-08976","PUBLISH"
"journals/corr/abs-1003-0659","pub_journals/corr/abs-1003-0659","PUBLISH"
"journals/corr/abs-2212-06561","pub_journals/corr/abs-2212-06561","PUBLISH"
"journals/corr/abs-1212-6810","pub_journals/corr/abs-1212-6810","PUBLISH"
"journals/corr/abs-2501-12851","pub_journals/corr/abs-2501-12851","PUBLISH"
"journals/corr/abs-1801-00880","pub_journals/corr/abs-1801-00880","PUBLISH"
"journals/corr/abs-2001-04042","pub_journals/corr/abs-2001-04042","PUBLISH"
"journals/corr/abs-2204-11575","pub_journals/corr/abs-2204-11575","PUBLISH"
"journals/corr/abs-2308-11651","pub_journals/corr/abs-2308-11651","PUBLISH"
"journals/corr/abs-2005-09927","pub_journals/corr/abs-2005-09927","PUBLISH"
"journals/corr/abs-2412-17099","pub_journals/corr/abs-2412-17099","PUBLISH"
"journals/corr/abs-0804-3361","pub_journals/corr/abs-0804-3361","PUBLISH"
"journals/corr/abs-1811-09620","pub_journals/corr/abs-1811-09620","PUBLISH"
"journals/corr/abs-2307-00735","pub_journals/corr/abs-2307-00735","PUBLISH"
"journals/corr/abs-2204-09268","pub_journals/corr/abs-2204-09268","PUBLISH"
"journals/corr/abs-1802-02049","pub_journals/corr/abs-1802-02049","PUBLISH"
"journals/corr/abs-1010-3685","pub_journals/corr/abs-1010-3685","PUBLISH"
"journals/corr/abs-cs-0412007","pub_journals/corr/abs-cs-0412007","PUBLISH"
"journals/corr/abs-1906-06620","pub_journals/corr/abs-1906-06620","PUBLISH"
"journals/corr/abs-2411-06202","pub_journals/corr/abs-2411-06202","PUBLISH"
"journals/corr/abs-2206-13602","pub_journals/corr/abs-2206-13602","PUBLISH"
"journals/corr/abs-2303-12756","pub_journals/corr/abs-2303-12756","PUBLISH"
"journals/corr/abs-1302-3946","pub_journals/corr/abs-1302-3946","PUBLISH"
"journals/corr/HellmuthFWS15","pub_journals/corr/HellmuthFWS15","PUBLISH"
"journals/corr/abs-2408-09065","pub_journals/corr/abs-2408-09065","PUBLISH"
"journals/corr/MajumdarMS16","pub_journals/corr/MajumdarMS16","PUBLISH"
"journals/corr/abs-2002-03731","pub_journals/corr/abs-2002-03731","PUBLISH"
"journals/corr/abs-2305-02397","pub_journals/corr/abs-2305-02397","PUBLISH"
"journals/corr/abs-2112-00588","pub_journals/corr/abs-2112-00588","PUBLISH"
"journals/corr/abs-0906-3527","pub_journals/corr/abs-0906-3527","PUBLISH"
"journals/corr/abs-2007-06371","pub_journals/corr/abs-2007-06371","PUBLISH"
"journals/corr/abs-1805-03642","pub_journals/corr/abs-1805-03642","PUBLISH"
"journals/corr/abs-2402-08299","pub_journals/corr/abs-2402-08299","PUBLISH"
"journals/corr/abs-2407-02348","pub_journals/corr/abs-2407-02348","PUBLISH"
"journals/corr/abs-2005-13996","pub_journals/corr/abs-2005-13996","PUBLISH"
"journals/corr/abs-1810-06519","pub_journals/corr/abs-1810-06519","PUBLISH"
"journals/corr/abs-2406-06972","pub_journals/corr/abs-2406-06972","PUBLISH"
"journals/corr/ClarkSW15a","pub_journals/corr/ClarkSW15a","PUBLISH"
"journals/corr/abs-2311-18825","pub_journals/corr/abs-2311-18825","PUBLISH"
"journals/corr/abs-2003-06880","pub_journals/corr/abs-2003-06880","PUBLISH"
"journals/corr/abs-1008-1427","pub_journals/corr/abs-1008-1427","PUBLISH"
"journals/corr/abs-2004-05838","pub_journals/corr/abs-2004-05838","PUBLISH"
"journals/corr/abs-1907-03246","pub_journals/corr/abs-1907-03246","PUBLISH"
"journals/corr/abs-2002-02881","pub_journals/corr/abs-2002-02881","PUBLISH"
"journals/corr/abs-1910-12908","pub_journals/corr/abs-1910-12908","PUBLISH"
"journals/corr/abs-1708-02337","pub_journals/corr/abs-1708-02337","PUBLISH"
"journals/corr/CarvajalMS14","pub_journals/corr/CarvajalMS14","PUBLISH"
"journals/corr/abs-2006-07057","pub_journals/corr/abs-2006-07057","PUBLISH"
"journals/corr/abs-2004-08546","pub_journals/corr/abs-2004-08546","PUBLISH"
"journals/corr/abs-1911-06476","pub_journals/corr/abs-1911-06476","PUBLISH"
"journals/corr/abs-2111-05294","pub_journals/corr/abs-2111-05294","PUBLISH"
"journals/corr/abs-2311-09559","pub_journals/corr/abs-2311-09559","PUBLISH"
"journals/corr/abs-2407-14192","pub_journals/corr/abs-2407-14192","PUBLISH"
"journals/corr/abs-2109-01652","pub_journals/corr/abs-2109-01652","PUBLISH"
"journals/corr/abs-2308-09360","pub_journals/corr/abs-2308-09360","PUBLISH"
"journals/corr/abs-1206-3136","pub_journals/corr/abs-1206-3136","PUBLISH"
"journals/ijdsa/RaniGG22","pub_journals/ijdsa/RaniGG22","PUBLISH"
"journals/ngc/KingSS95","pub_journals/ngc/KingSS95","PUBLISH"
"paper_author_Zoltn_Katona_mobiquitous_2007","pub_paper_author_Zoltn_Katona_mobiquitous_2007","PUBLISH"
"paper_author_Zoltn_Katona_mobiquitous_2015","pub_paper_author_Zoltn_Katona_mobiquitous_2015","PUBLISH"
"paper_author_Zoltn_Katona_mobiquitous_2024","pub_paper_author_Zoltn_Katona_mobiquitous_2024","PUBLISH"
"paper_author_Zoltn_Katona_mobiquitous_2022","pub_paper_author_Zoltn_Katona_mobiquitous_2022","PUBLISH"
"paper_author_Babak_Rahbarinia_valuetools_2012","pub_paper_author_Babak_Rahbarinia_valuetools_2012","PUBLISH"
"paper_author_Babak_Rahbarinia_valuetools_2014","pub_paper_author_Babak_Rahbarinia_valuetools_2014","PUBLISH"
"paper_author_Babak_Rahbarinia_valuetools_2015","pub_paper_author_Babak_Rahbarinia_valuetools_2015","PUBLISH"
"paper_author_Babak_Rahbarinia_valuetools_2016","pub_paper_author_Babak_Rahbarinia_valuetools_2016","PUBLISH"
"paper_author_Zheyu_Fu_mobiquitous_2022","pub_paper_author_Zheyu_Fu_mobiquitous_2022","PUBLISH"
"paper_author_Zheyu_Fu_mobiquitous_2016","pub_paper_author_Zheyu_Fu_mobiquitous_2016","PUBLISH"
"paper_author_Zheyu_Fu_mobiquitous_2007","pub_paper_author_Zheyu_Fu_mobiquitous_2007","PUBLISH"
"paper_author_Zheyu_Fu_mobiquitous_2024","pub_paper_author_Zheyu_Fu_mobiquitous_2024","PUBLISH"
"paper_author_Danilo_Vasconcellos_Vargas_rlc_2021","pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2021","PUBLISH"
"paper_author_Danilo_Vasconcellos_Vargas_rlc_2011","pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2011","PUBLISH"
"paper_author_Danilo_Vasconcellos_Vargas_rlc_2024","pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2024","PUBLISH"
"paper_author_Danilo_Vasconcellos_Vargas_rlc_2008","pub_paper_author_Danilo_Vasconcellos_Vargas_rlc_2008","PUBLISH"
"paper_author_Kezhen_Xie_valuetools_2005","pub_paper_author_Kezhen_Xie_valuetools_2005","PUBLISH"
"paper_author_Kezhen_Xie_valuetools_2014","pub_paper_author_Kezhen_Xie_valuetools_2014","PUBLISH"
"paper_author_Kezhen_Xie_valuetools_2016","pub_paper_author_Kezhen_Xie_valuetools_2016","PUBLISH"
"paper_author_Kezhen_Xie_valuetools_2015","pub_paper_author_Kezhen_Xie_valuetools_2015","PUBLISH"
"paper_author_C._C._Li_rlc_2024","pub_paper_author_C._C._Li_rlc_2024","PUBLISH"
"paper_author_C._C._Li_rlc_2021","pub_paper_author_C._C._Li_rlc_2021","PUBLISH"
"paper_author_C._C._Li_rlc_2008","pub_paper_author_C._C._Li_rlc_2008","PUBLISH"
"paper_author_C._C._Li_rlc_2006","pub_paper_author_C._C._Li_rlc_2006","PUBLISH"
"paper_author_Nan_Jiang_0008_rlc_2024","pub_paper_author_Nan_Jiang_0008_rlc_2024","PUBLISH"
"paper_author_Nan_Jiang_0008_rlc_2011","pub_paper_author_Nan_Jiang_0008_rlc_2011","PUBLISH"
"paper_author_Nan_Jiang_0008_rlc_2006","pub_paper_author_Nan_Jiang_0008_rlc_2006","PUBLISH"
"paper_author_Nan_Jiang_0008_rlc_2021","pub_paper_author_Nan_Jiang_0008_rlc_2021","PUBLISH"
"paper_author_Marco_Castellani_0003_rlc_2008","pub_paper_author_Marco_Castellani_0003_rlc_2008","PUBLISH"
"paper_author_Marco_Castellani_0003_rlc_2024","pub_paper_author_Marco_Castellani_0003_rlc_2024","PUBLISH"
"paper_author_Marco_Castellani_0003_rlc_2011","pub_paper_author_Marco_Castellani_0003_rlc_2011","PUBLISH"
"paper_author_Marco_Castellani_0003_rlc_2006","pub_paper_author_Marco_Castellani_0003_rlc_2006","PUBLISH"
"paper_author_Xiaodong_Zhang_0016_www_2009","pub_paper_author_Xiaodong_Zhang_0016_www_2009","PUBLISH"
"paper_author_Xiaodong_Zhang_0016_www_2007","pub_paper_author_Xiaodong_Zhang_0016_www_2007","PUBLISH"
"paper_author_Xiaodong_Zhang_0016_www_2013","pub_paper_author_Xiaodong_Zhang_0016_www_2013","PUBLISH"
"paper_author_Xiaodong_Zhang_0016_www_2006","pub_paper_author_Xiaodong_Zhang_0016_www_2006","PUBLISH"
"paper_author_Chris_McCool_rlc_2008","pub_paper_author_Chris_McCool_rlc_2008","PUBLISH"
"paper_author_Chris_McCool_rlc_2021","pub_paper_author_Chris_McCool_rlc_2021","PUBLISH"
"paper_author_Chris_McCool_rlc_2011","pub_paper_author_Chris_McCool_rlc_2011","PUBLISH"
"paper_author_Chris_McCool_rlc_2024","pub_paper_author_Chris_McCool_rlc_2024","PUBLISH"
