":START_ID",":END_ID",":TYPE"
"author_Matthew_Thomas_Jackson","pub_conf/www/CibranVVSJ07","REVIEWS"
"author_Seong-Un_Park","pub_conf/www/RamamohanaraoF07","REVIEWS"
"author_Yuxiao_Qu","pub_conf/www/RamamohanaraoF07","REVIEWS"
"author_Xin_Yuan","pub_conf/www/MartinBMMPSMSS07","REVIEWS"
"author_Bart_Verheecke","pub_conf/www/MartinBMMPSMSS07","REVIEWS"
"author_Victor_Kolev","pub_conf/www/MartinBMMPSMSS07","REVIEWS"
"author_Baiyong_Men","pub_conf/www/MartinBMMPSMSS07","REVIEWS"
"author_Xinzhi_Wang","pub_conf/www/LimWPVA07","REVIEWS"
"author_Glen_Berseth","pub_conf/www/LimWPVA07","REVIEWS"
"author_Minjia_Shi","pub_conf/www/LimWPVA07","REVIEWS"
"author_Mohammad_Arif_Ul_Alam","pub_conf/www/LimWPVA07","REVIEWS"
"author_Yi_Wan_0004","pub_conf/www/GeorgakopoulosBNC07","REVIEWS"
"author_Pingdan_Xiao","pub_conf/www/GeorgakopoulosBNC07","REVIEWS"
"author_Wei_Zhan","pub_conf/www/GeorgakopoulosBNC07","REVIEWS"
"author_Olivier_Sigaud","pub_conf/www/GeorgakopoulosBNC07","REVIEWS"
"author_Xiaonan_Luo","pub_conf/www/HeMLYW07","REVIEWS"
"author_Yi_Wu","pub_conf/www/HeMLYW07","REVIEWS"
"author_Zhang-Wei_Hong","pub_conf/www/HeMLYW07","REVIEWS"
"author_Gregor_Schner","pub_conf/www/ZhaiL07","REVIEWS"
"author_Yurii_S._Aulchenko","pub_conf/www/ZhaiL07","REVIEWS"
"author_David_Stenger","pub_conf/www/BeszteriV07","REVIEWS"
"author_Samuele_Segoni","pub_conf/www/BeszteriV07","REVIEWS"
"author_Rdiger_Strack","pub_conf/www/BeszteriV07","REVIEWS"
"author_Sabah_Currim","pub_conf/www/VadrevuGD07","REVIEWS"
"author_Vasudeva_Akula","pub_conf/www/VadrevuGD07","REVIEWS"
"author_Marwan_Krunz","pub_conf/www/VadrevuGD07","REVIEWS"
"author_Yuqing_Du","pub_conf/www/VadrevuGD07","REVIEWS"
"author_Taotao_Jing","pub_conf/www/MenasceA07","REVIEWS"
"author_Edwin_K._P._Chong","pub_conf/www/MenasceA07","REVIEWS"
"author_Claudia_Leacock","pub_conf/www/MenasceA07","REVIEWS"
"author_Scott_Fujimoto","pub_conf/www/CharfiM07","REVIEWS"
"author_Kun_Chang_Lee","pub_conf/www/CharfiM07","REVIEWS"
"author_Denis_Litvinov","pub_conf/www/NguKN07","REVIEWS"
"author_Tony_Huynh","pub_conf/www/NguKN07","REVIEWS"
"author_Mads_Mlholm_Hejlesen","pub_conf/www/Ericsson07","REVIEWS"
"author_Donghui_Li","pub_conf/www/Ericsson07","REVIEWS"
"author_Ednei_Aparecido_Santulo_Jnior","pub_conf/www/Martin-FlatinL07","REVIEWS"
"author_Edan_Meyer","pub_conf/www/Martin-FlatinL07","REVIEWS"
"author_Zihao_Wang","pub_conf/www/Martin-FlatinL07","REVIEWS"
"author_Rafael_Rodrguez-Snchez_0002","pub_conf/www/Martin-FlatinL07","REVIEWS"
"author_Sicong_Huang_0001","pub_conf/mobiquitous/AlamPR15","REVIEWS"
"author_Damien_Ernst","pub_conf/mobiquitous/AlamPR15","REVIEWS"
"author_Anne-Kathrin_Schmuck","pub_conf/mobiquitous/AlamPR15","REVIEWS"
"author_Anne_Petrick","pub_conf/mobiquitous/AlamPR15","REVIEWS"
"author_Angela_Langdon","pub_journals/coap/Kozanidis09","REVIEWS"
"author_Riccardo_Zamboni","pub_journals/coap/Kozanidis09","REVIEWS"
"author_Jia-Guang_Sun_0001","pub_journals/coap/Kozanidis09","REVIEWS"
"author_Di_Huang_0002","pub_journals/isf/DemirkanS16","REVIEWS"
"author_Tao_Jia_0001","pub_journals/isf/DemirkanS16","REVIEWS"
"author_Fumio_Teraoka","pub_journals/isf/DemirkanS16","REVIEWS"
"author_Honghui_Chi","pub_journals/isf/DemirkanS16","REVIEWS"
"author_Wenhong_Tian","pub_journals/sigir/ClarkeCP98","REVIEWS"
"author_Wu_Liu","pub_journals/sigir/ClarkeCP98","REVIEWS"
"author_Don_Kurian_Dennis","pub_journals/sigir/ClarkeCP98","REVIEWS"
"author_Yan_Wang_0068","pub_journals/tnn/ChowH05","REVIEWS"
"author_Feifei_Xu","pub_journals/tnn/ChowH05","REVIEWS"
"author_Gregory_D._Hager","pub_journals/tnn/ChowH05","REVIEWS"
"author_Pille_Bunnell","pub_journals/tnn/ChowH05","REVIEWS"
"author_Trevor_McInroe","pub_journals/tnn/WangHYWZNBC23","REVIEWS"
"author_Rahul_Madhavan","pub_journals/tnn/WangHYWZNBC23","REVIEWS"
"author_Bing_Liu_0001","pub_journals/tnn/WangHYWZNBC23","REVIEWS"
"author_Issam_Al-Azzoni","pub_journals/tnn/JingXHD24","REVIEWS"
"author_Thomas_Pierrot","pub_journals/tnn/JingXHD24","REVIEWS"
"author_Xiaoliang_Wang","pub_journals/tnn/JingXHD24","REVIEWS"
"author_Kiant_Brantley","pub_journals/tnn/JingXHD24","REVIEWS"
"author_Fangzhen_Lin","pub_journals/oir/Preez14a","REVIEWS"
"author_Haojie_Li","pub_journals/oir/Preez14a","REVIEWS"
"author_Jrn_Voigt","pub_journals/oir/Preez14a","REVIEWS"
"author_Nicolau_C._Saldanha","pub_journals/ojcs/Popovski24","REVIEWS"
"author_Marco_Castellani_0003","pub_journals/ojcs/Popovski24","REVIEWS"
"author_Wei_Song_0007","pub_journals/ojcs/Popovski24","REVIEWS"
"author_Olivia_P._Dizon-Paradis","pub_journals/ojcs/Popovski24","REVIEWS"
"author_Kevin_Black","pub_journals/taslp/YuCMS05","REVIEWS"
"author_Chaker_El_Amrani","pub_journals/taslp/YuCMS05","REVIEWS"
"author_Adams_Wei_Yu","pub_journals/taslp/YuCMS05","REVIEWS"
"author_Nele_Russwinkel","pub_journals/ejasp/WuWLL12","REVIEWS"
"author_Oscar_Mora_0001","pub_journals/ejasp/WuWLL12","REVIEWS"
"author_Yudong_Luo","pub_journals/tmc/AfifiAKM18","REVIEWS"
"author_Marco_Fragoso","pub_journals/tmc/AfifiAKM18","REVIEWS"
"author_Efstratios_Kontopoulos","pub_journals/remotesensing/ZhuoHLZMGHXX19","REVIEWS"
"author_Yasheng_Wang","pub_journals/remotesensing/ZhuoHLZMGHXX19","REVIEWS"
"author_Qi_Ye","pub_journals/remotesensing/ZhuoHLZMGHXX19","REVIEWS"
"author_Zhiwei_Ji","pub_journals/remotesensing/BianchiniHMNGMM13","REVIEWS"
"author_Ghadeer_A._L._Kateb","pub_journals/remotesensing/BianchiniHMNGMM13","REVIEWS"
"author_Petar_Popovski","pub_journals/remotesensing/BianchiniHMNGMM13","REVIEWS"
"author_Xiaohua_Ding","pub_journals/remotesensing/InnocentiRTPGMSBPC23","REVIEWS"
"author_Rik_van_Geldrop","pub_journals/remotesensing/InnocentiRTPGMSBPC23","REVIEWS"
"author_Igor_Mordatch","pub_journals/remotesensing/InnocentiRTPGMSBPC23","REVIEWS"
"author_Forest_Agostinelli","pub_journals/remotesensing/InnocentiRTPGMSBPC23","REVIEWS"
"author_Shentao_Yang","pub_journals/remotesensing/DomazetovicSMP22","REVIEWS"
"author_Vincent_Larivire","pub_journals/remotesensing/DomazetovicSMP22","REVIEWS"
"author_Parijat_Mukherjee","pub_journals/remotesensing/DomazetovicSMP22","REVIEWS"
"author_Petar_Popovski","pub_journals/jcisd/AndrianovOSK21","REVIEWS"
"author_Qizhi_Zhang","pub_journals/jcisd/AndrianovOSK21","REVIEWS"
"author_Danilo_Vasconcellos_Vargas","pub_journals/jcisd/AndrianovOSK21","REVIEWS"
"author_Brent_Hurst","pub_journals/jcisd/FiedlerFWK22","REVIEWS"
"author_Yanrong_Zhuang","pub_journals/jcisd/FiedlerFWK22","REVIEWS"
"author_Ilya_Serebriiskii","pub_journals/kbs/HuDWW22","REVIEWS"
"author_Hanbin_Luo","pub_journals/kbs/HuDWW22","REVIEWS"
"author_Guy_Amir","pub_journals/kbs/HuDWW22","REVIEWS"
"author_Yi_Wan_0004","pub_journals/kbs/MaTZC17","REVIEWS"
"author_Luca_Cappelletti","pub_journals/kbs/MaTZC17","REVIEWS"
"author_Andrea_Lanzi","pub_journals/kbs/MaTZC17","REVIEWS"
"author_Qiu_Xie","pub_journals/kbs/WeiXYW14","REVIEWS"
"author_Gregorio_Robles","pub_journals/kbs/WeiXYW14","REVIEWS"
"author_Vida_Ravanmehr","pub_journals/kbs/WeiXYW14","REVIEWS"
"author_Riley_Bove","pub_journals/kbs/WeiXYW14","REVIEWS"
"author_Richard_Colbaugh","pub_journals/cphysics/ShiGY25","REVIEWS"
"author_Kyoung-Jae_Lee","pub_journals/cphysics/ShiGY25","REVIEWS"
"author_Fatih_Gelgi","pub_journals/cphysics/ShiGY25","REVIEWS"
"author_Sumaila_Mahama","pub_journals/cphysics/ShiGY25","REVIEWS"
"author_Bernd_Frauenknecht","pub_journals/jfi/PandiselviRZR18","REVIEWS"
"author_Shaoqi_Cheng","pub_journals/jfi/PandiselviRZR18","REVIEWS"
"author_Jannis_Blml","pub_journals/sigapl/Bergquist93","REVIEWS"
"author_Christopher_J._Mungall","pub_journals/sigapl/Bergquist93","REVIEWS"
"author_Damien_Ernst","pub_journals/sigapl/Bergquist93","REVIEWS"
"author_Thummaluru_Siddartha_Reddy","pub_journals/jss/BassNWZO08","REVIEWS"
"author_Kaushik_Subramanian","pub_journals/jss/BassNWZO08","REVIEWS"
"author_Bin_Hu","pub_journals/jss/BassNWZO08","REVIEWS"
"author_Ju-Seok_Nam","pub_journals/jss/BassNWZO08","REVIEWS"
"author_Zhengyang_Gu","pub_journals/jilt/MahargN14a","REVIEWS"
"author_Agnese_Innocenti","pub_journals/jilt/MahargN14a","REVIEWS"
"author_Zhen_Liu_0011","pub_journals/ijisec/AlzahraniFAAA23","REVIEWS"
"author_Andreas_Knopp","pub_journals/ijisec/AlzahraniFAAA23","REVIEWS"
"author_Yuqi_Wang","pub_journals/ijisec/AlzahraniFAAA23","REVIEWS"
"author_Erich_J._Neuhold","pub_journals/ijisec/Pericas-Gornals22","REVIEWS"
"author_Csar_Snchez_0001","pub_journals/ijisec/Pericas-Gornals22","REVIEWS"
"author_Shuicheng_Yan","pub_journals/ijisec/Pericas-Gornals22","REVIEWS"
"author_Yonghui_Li_0001","pub_journals/npjdm/ZhaoWBCHLPABWC20","REVIEWS"
"author_Bo_Markussen","pub_journals/npjdm/ZhaoWBCHLPABWC20","REVIEWS"
"author_Ahmed_K._Elmagarmid","pub_journals/tip/SongHQD23","REVIEWS"
"author_Zhongdongming_Dai","pub_journals/tip/SongHQD23","REVIEWS"
"author_Seungki_Min","pub_journals/tip/SongHQD23","REVIEWS"
"author_Nitin_H._Vaidya","pub_journals/computers/SanchezALM24","REVIEWS"
"author_Hongxia_Wang","pub_journals/computers/SanchezALM24","REVIEWS"
"author_Cathy_H._Wu","pub_journals/computers/SanchezALM24","REVIEWS"
"author_Daniel_Cohen-Or","pub_journals/computers/SanchezALM24","REVIEWS"
"author_Marco_Castellani_0003","pub_journals/ar/KangZ20","REVIEWS"
"author_Grigoris_Antoniou","pub_journals/ar/KangZ20","REVIEWS"
"author_Akira_Iwata","pub_journals/urbaninformatics/Li0GZB22","REVIEWS"
"author_Pavel_Kolev","pub_journals/urbaninformatics/Li0GZB22","REVIEWS"
"author_Stefano_V._Albrecht","pub_journals/csur/SchuerkampG24","REVIEWS"
"author_Renmin_Han","pub_journals/csur/SchuerkampG24","REVIEWS"
"author_Max_Rudolph","pub_journals/wicomm/ZhouFXL12","REVIEWS"
"author_Chang_Liu_0041","pub_journals/wicomm/ZhouFXL12","REVIEWS"
"author_Angela_Langdon","pub_journals/wicomm/ZhouFXL12","REVIEWS"
"author_Jian_Dai","pub_journals/orgsci/SomayaM12","REVIEWS"
"author_Don_Kurian_Dennis","pub_journals/orgsci/SomayaM12","REVIEWS"
"author_Bruce_Cree","pub_journals/jmis/LeeK06","REVIEWS"
"author_Joana_Barros","pub_journals/jmis/LeeK06","REVIEWS"
"author_Jiming_Wu","pub_journals/jmis/LeeK06","REVIEWS"
"author_Hui_Zhao_0017","pub_journals/prl/WangXLCC24","REVIEWS"
"author_Cyrus_Cousins","pub_journals/prl/WangXLCC24","REVIEWS"
"author_Yuan_Jin_Liu","pub_journals/prl/LiangZBY24","REVIEWS"
"author_danah_boyd","pub_journals/prl/LiangZBY24","REVIEWS"
"author_Daniel_Cohen-Or","pub_journals/prl/LiangZBY24","REVIEWS"
"author_Chenyoukang_Lin","pub_journals/ijcisys/YuQY24","REVIEWS"
"author_Hongjun_Su","pub_journals/ijcisys/YuQY24","REVIEWS"
"author_Hehao_Niu","pub_journals/ijcisys/YuQY24","REVIEWS"
"author_Michael_L._Littman","pub_journals/ijcisys/ZhangJZY23","REVIEWS"
"author_Quoc_V._Le","pub_journals/ijcisys/ZhangJZY23","REVIEWS"
"author_Parham_Mohammad_Panahi","pub_journals/scp/SouquieresF85","REVIEWS"
"author_Jinghan_Hu","pub_journals/scp/SouquieresF85","REVIEWS"
"author_Zhanwei_Jiang","pub_journals/scp/SouquieresF85","REVIEWS"
"author_Drew_V._McDermott","pub_journals/iepol/LoomisS05","REVIEWS"
"author_Shimon_Whiteson","pub_journals/iepol/LoomisS05","REVIEWS"
"author_Igor_Nitto","pub_journals/iepol/LoomisS05","REVIEWS"
"author_Damon_L._Woodard","pub_journals/ijscn/PourmoghadasSCO17","REVIEWS"
"author_Mithun_Karmakar","pub_journals/ijscn/PourmoghadasSCO17","REVIEWS"
"author_Linbo_Shan","pub_journals/ijscn/PourmoghadasSCO17","REVIEWS"
"author_Peter_Dayan","pub_journals/ijscn/PourmoghadasSCO17","REVIEWS"
"author_Zihao_Zhou","pub_journals/ijscn/KatonaGDKBBB20","REVIEWS"
"author_Sencai_Ma","pub_journals/ijscn/KatonaGDKBBB20","REVIEWS"
"author_Jie_Feng","pub_journals/ijscn/KatonaGDKBBB20","REVIEWS"
"author_Kenji_Yoshigoe","pub_journals/ijscn/XuDL21","REVIEWS"
"author_Zhi_Lin_0001","pub_journals/ijscn/XuDL21","REVIEWS"
"author_Liangliang_Chen","pub_journals/ijscn/XuDL21","REVIEWS"
"author_MingZhu_Liu","pub_journals/ijscn/XuDL21","REVIEWS"
"author_Xiaoming_Ding","pub_journals/tsp/YinZML05","REVIEWS"
"author_Matthijs_T._J._Spaan","pub_journals/tsp/YinZML05","REVIEWS"
"author_Marwan_Krunz","pub_journals/itiis/KuangGL23","REVIEWS"
"author_Georgy_Antonov","pub_journals/itiis/KuangGL23","REVIEWS"
"author_Marc_Aubreville","pub_journals/itiis/KuangGL23","REVIEWS"
"author_Natasa_Trkulja","pub_journals/iet-ipr/PatilB18","REVIEWS"
"author_Meijuan_Hong","pub_journals/iet-ipr/PatilB18","REVIEWS"
"author_Siqi_Zhu","pub_journals/iet-ipr/PatilB18","REVIEWS"
"author_Tianliang_Bian","pub_journals/iet-ipr/PatilB18","REVIEWS"
"author_Christopher_J._Mungall","pub_journals/firstmonday/Boyd06","REVIEWS"
"author_Nicola_Casagli","pub_journals/firstmonday/Boyd06","REVIEWS"
"author_Shree_Krishna_Sharma","pub_journals/firstmonday/Boyd06","REVIEWS"
"author_Maria_Paasivaara","pub_journals/firstmonday/Boyd06","REVIEWS"
"author_Ying_Guo_0006","pub_journals/firstmonday/Stevens19","REVIEWS"
"author_Yi_Wu","pub_journals/firstmonday/Stevens19","REVIEWS"
"author_Sergey_Levine","pub_journals/giq/Griffith01","REVIEWS"
"author_Jun-Hai_Yong","pub_journals/giq/Griffith01","REVIEWS"
"author_Gang_Cheng","pub_journals/giq/Griffith01","REVIEWS"
"author_Ricardo_Marau","pub_journals/giq/Griffith01","REVIEWS"
"author_Anne-Katherine_Jasensky","pub_journals/fgcs/GrantD93","REVIEWS"
"author_Jun_Yin_0003","pub_journals/fgcs/GrantD93","REVIEWS"
"author_Tanuja_Chitnis","pub_journals/fgcs/GrantD93","REVIEWS"
"author_Hiroki_Cho","pub_journals/fgcs/GrantD93","REVIEWS"
"author_Po-Yu_Wu","pub_journals/toms/PallottinoT81","REVIEWS"
"author_Aydin_Seer","pub_journals/toms/PallottinoT81","REVIEWS"
"author_Robert_L._Nord","pub_journals/toms/PallottinoT81","REVIEWS"
"author_Edwin_K._P._Chong","pub_journals/information/TianPHZ21","REVIEWS"
"author_Qiang_Ma_0004","pub_journals/information/TianPHZ21","REVIEWS"
"author_Kaiwen_Wang","pub_journals/information/TianPHZ21","REVIEWS"
"author_Gaurav_Sinha_0001","pub_journals/information/TianPHZ21","REVIEWS"
"author_Yuxiao_Qu","pub_journals/information/OtoomKHSH19","REVIEWS"
"author_Lus_Almeida_0001","pub_journals/information/OtoomKHSH19","REVIEWS"
"author_Yingmin_Jia","pub_journals/information/OtoomKHSH19","REVIEWS"
"author_Xu_Li_0008","pub_journals/tcs/Kim94","REVIEWS"
"author_Patrick_Sol","pub_journals/tcs/Kim94","REVIEWS"
"author_Weihang_Su","pub_journals/tcs/Kim94","REVIEWS"
"author_Jianmin_Jiang","pub_journals/tcs/Kim94","REVIEWS"
"author_Chelsea_Finn","pub_journals/cbsn/LiuK07","REVIEWS"
"author_Claire_Vernade","pub_journals/cbsn/LiuK07","REVIEWS"
"author_Surender_Singh","pub_journals/cbsn/Lee-WonANW16","REVIEWS"
"author_Davide_Camponogara","pub_journals/cbsn/Lee-WonANW16","REVIEWS"
"author_Alaa_El-deen_Hamouda","pub_journals/jikm/Al-JanabiA16","REVIEWS"
"author_Norman_Kranich","pub_journals/jikm/Al-JanabiA16","REVIEWS"
"author_Anatoliy_A._Platonov","pub_journals/jikm/Al-JanabiA16","REVIEWS"
"author_Robert_Ritschel","pub_journals/ipl/Group95","REVIEWS"
"author_Weidong_Zheng","pub_journals/ipl/Group95","REVIEWS"
"author_Slavica_Tomovic","pub_journals/ipl/Group95","REVIEWS"
"author_Chaitali_Chakrabarti","pub_journals/ipl/Group95","REVIEWS"
"author_Zheng_Xiong","pub_journals/jdi/BhanotS17","REVIEWS"
"author_Veronica_Tofani","pub_journals/jdi/BhanotS17","REVIEWS"
"author_Tony_Clark_0001","pub_journals/smr/Hamouda13","REVIEWS"
"author_Aijun_Liu_0001","pub_journals/smr/Hamouda13","REVIEWS"
"author_Guobing_Li","pub_journals/smr/Hamouda13","REVIEWS"
"author_Yu_Luo","pub_journals/smr/ZeroualiMGDCR19","REVIEWS"
"author_Chen_Feng","pub_journals/smr/ZeroualiMGDCR19","REVIEWS"
"author_Woojin_Jeong","pub_journals/smr/ZeroualiMGDCR19","REVIEWS"
"author_Kishan_Panaganti","pub_journals/smr/ZeroualiMGDCR19","REVIEWS"
"author_Jeffrey_Scott_Vitter","pub_journals/smr/PaasivaaraL14","REVIEWS"
"author_Hans-Werner_Gsgen","pub_journals/smr/PaasivaaraL14","REVIEWS"
"author_Du_Wu","pub_journals/cstat/SchellhaseK12","REVIEWS"
"author_Sanjay_Kumar","pub_journals/cstat/SchellhaseK12","REVIEWS"
"author_Pei_Xiao","pub_journals/cstat/SchellhaseK12","REVIEWS"
"author_Wanteng_Ma","pub_journals/iam/YinZWZWZ22","REVIEWS"
"author_Leonard_Bradatsch","pub_journals/iam/YinZWZWZ22","REVIEWS"
"author_John_C._Gower","pub_journals/iam/YinZWZWZ22","REVIEWS"
"author_Gregory_Dudek","pub_journals/iam/YinZWZWZ22","REVIEWS"
"author_Nirmalya_Roy","pub_journals/spic/Bian20","REVIEWS"
"author_Pascal_Poupart","pub_journals/spic/Bian20","REVIEWS"
"author_S._Pandiselvi","pub_journals/spic/Bian20","REVIEWS"
"author_Dasari_Anantha_Reddy","pub_journals/spic/Bian20","REVIEWS"
"author_Ahmed_Zerouali","pub_journals/vlsisp/ZhouPC20","REVIEWS"
"author_Jean-Claude_Paul","pub_journals/vlsisp/ZhouPC20","REVIEWS"
"author_Giacomo_Zamprogno","pub_journals/vlsisp/ZhouPC20","REVIEWS"
"author_Christopher_R._Palmer","pub_journals/vlsisp/ZhouPC20","REVIEWS"
"author_Philipp_Becker","pub_journals/ife/Hasselbring98","REVIEWS"
"author_Yiqun_Liu_0001","pub_journals/ife/Hasselbring98","REVIEWS"
"author_Dimitrios_Georgakopoulos_0001","pub_journals/ife/Hasselbring98","REVIEWS"
"author_Gaspard_Lambrechts","pub_journals/jbcb/ChinnasamySM05","REVIEWS"
"author_Zheng-Jun_Zha","pub_journals/jbcb/ChinnasamySM05","REVIEWS"
"author_Iman_Tavakkolnia","pub_journals/jbcb/ChinnasamySM05","REVIEWS"
"author_Xin_Wang_0019","pub_journals/jmrr/HamouMTAAM24","REVIEWS"
"author_Yan_Yu","pub_journals/jmrr/HamouMTAAM24","REVIEWS"
"author_Misha_Lvovsky","pub_journals/jmrr/HamouMTAAM24","REVIEWS"
"author_Anton_Donner","pub_journals/jois/XieFHY15","REVIEWS"
"author_Yanfei_Wang","pub_journals/jois/XieFHY15","REVIEWS"
"author_Harald_Haas","pub_journals/cg/StrackBDSGPMP94","REVIEWS"
"author_Yen-Jen_Cheng","pub_journals/cg/StrackBDSGPMP94","REVIEWS"
"author_Athman_Bouguettaya","pub_journals/cg/StrackBDSGPMP94","REVIEWS"
"author_Cui_Tao","pub_journals/cg/StrackBDSGPMP94","REVIEWS"
"author_Marek_Petrik","pub_journals/icl/BocusDC13","REVIEWS"
"author_Zhong-Zhi_Bai","pub_journals/icl/BocusDC13","REVIEWS"
"author_Sencai_Ma","pub_journals/jasis/SuLLL17","REVIEWS"
"author_Giancarlo_Fortino","pub_journals/jasis/SuLLL17","REVIEWS"
"author_Shaoping_Ma","pub_journals/ijhci/WangDZYG24","REVIEWS"
"author_Tobias_Metzlaff","pub_journals/ijhci/WangDZYG24","REVIEWS"
"author_Nan_Du_0002","pub_journals/jct/GeelenHR18","REVIEWS"
"author_Khaled_Ben_Letaief","pub_journals/jct/GeelenHR18","REVIEWS"
"author_Sayan_Mitra","pub_journals/jct/GeelenHR18","REVIEWS"
"author_Steven_Kolawole","pub_journals/jct/BruhnD09","REVIEWS"
"author_Roselyn_J._Lee-Won","pub_journals/jct/BruhnD09","REVIEWS"
"author_Jinzhao_Li","pub_journals/nn/BrajovicMK98","REVIEWS"
"author_Jinning_Li_0002","pub_journals/nn/BrajovicMK98","REVIEWS"
"author_Chen_Tang","pub_journals/nn/BrajovicMK98","REVIEWS"
"author_Wing-Kin_Sung","pub_journals/nn/NaruseTOUS15","REVIEWS"
"author_Ronald_Parr","pub_journals/nn/NaruseTOUS15","REVIEWS"
"author_Bo_Zhao","pub_journals/nn/NaruseTOUS15","REVIEWS"
"author_Drew_V._McDermott","pub_journals/tasm/Tavoulareas24","REVIEWS"
"author_Deborah_L._McGuinness","pub_journals/tasm/Tavoulareas24","REVIEWS"
"author_Odalric-Ambrym_Maillard","pub_journals/jcc/ZwierSK07","REVIEWS"
"author_Chenyang_Zhao","pub_journals/jcc/ZwierSK07","REVIEWS"
"author_Erich_J._Neuhold","pub_journals/rdlj/FilimonovVAM20","REVIEWS"
"author_Ramesh_C._Agarwal","pub_journals/rdlj/FilimonovVAM20","REVIEWS"
"author_Karl_N._Kirschner","pub_journals/jr/JiC21","REVIEWS"
"author_Monica_Costea","pub_journals/jr/JiC21","REVIEWS"
"author_Haojie_Li","pub_journals/ijmms/PengCWW18","REVIEWS"
"author_Luca_Cappelletti","pub_journals/ijmms/PengCWW18","REVIEWS"
"author_Sophie_Merz","pub_journals/ijmms/Lucas77","REVIEWS"
"author_Deepak_R._Unni","pub_journals/ijmms/Lucas77","REVIEWS"
"author_Yanan_Sui","pub_journals/ijmms/Lucas77","REVIEWS"
"author_Ivan_Maric","pub_journals/ijmms/HollnagelB00","REVIEWS"
"author_Manni_Duan","pub_journals/ijmms/HollnagelB00","REVIEWS"
"author_Anurag_Aribandi","pub_journals/ijmms/HollnagelB00","REVIEWS"
"author_Georgy_Antonov","pub_journals/et/ElliotB23","REVIEWS"
"author_Davide_Camponogara","pub_journals/et/ElliotB23","REVIEWS"
"author_Luca_Dall'Asta","pub_journals/quantum/GodleyG23","REVIEWS"
"author_Simona_Ronchi_Della_Rocca","pub_journals/quantum/GodleyG23","REVIEWS"
"author_Junxiong_Wang","pub_journals/quantum/GodleyG23","REVIEWS"
"author_Nan_Jiang_0012","pub_journals/wpc/TomovicYMR17","REVIEWS"
"author_Martin_Jgersand","pub_journals/wpc/TomovicYMR17","REVIEWS"
"author_Roger_B._Grosse","pub_journals/cviu/LiuHHCC98","REVIEWS"
"author_Harald_Haas","pub_journals/cviu/LiuHHCC98","REVIEWS"
"author_Qian_Wang","pub_journals/cviu/LiuHHCC98","REVIEWS"
"author_Patrick_Sol","pub_journals/cviu/LiuHHCC98","REVIEWS"
"author_Rod_Burt","pub_journals/jscic/DingL19","REVIEWS"
"author_Qian_Wang","pub_journals/jscic/DingL19","REVIEWS"
"author_Harry_Warne","pub_journals/robotica/ColbaughG95","REVIEWS"
"author_Marcelo_Firer","pub_journals/robotica/ColbaughG95","REVIEWS"
"author_Yiran_Hu","pub_journals/twc/YuanLCHWZ23","REVIEWS"
"author_Shang_Gao_0005","pub_journals/twc/YuanLCHWZ23","REVIEWS"
"author_Zhenguo_Yang","pub_journals/twc/YuanLCHWZ23","REVIEWS"
"author_Ryu-Gap_Lim","pub_journals/twc/YuanLCHWZ23","REVIEWS"
"author_Surender_Singh","pub_journals/twc/KarasikSS13","REVIEWS"
"author_Jingru_Sun","pub_journals/twc/KarasikSS13","REVIEWS"
"author_Ibrahim_AlShourbaji","pub_journals/twc/KarasikSS13","REVIEWS"
"author_Guochuan_Zhang","pub_journals/twc/KarasikSS13","REVIEWS"
"author_Antonio_Liotta","pub_journals/twc/KimLG11","REVIEWS"
"author_Kevin_Black","pub_journals/twc/KimLG11","REVIEWS"
"author_Robert_L._Nord","pub_journals/twc/KimLG11","REVIEWS"
"author_Cyrus_Cousins","pub_journals/twc/KimLG11","REVIEWS"
"author_Johanna_Carvajal","pub_journals/pvldb/TangMYC19","REVIEWS"
"author_Lin_Bao","pub_journals/pvldb/TangMYC19","REVIEWS"
"author_Zhang-Wei_Hong","pub_journals/pvldb/TangMYC19","REVIEWS"
"author_Shuai_Yu","pub_journals/pvldb/TangMYC19","REVIEWS"
"author_Johanna_Carvajal","pub_journals/mr/HaniniA18","REVIEWS"
"author_Sayan_Mitra","pub_journals/mr/HaniniA18","REVIEWS"
"author_Yann_LeCun","pub_journals/mr/HaniniA18","REVIEWS"
"author_Joni_Pajarinen","pub_journals/mr/HaniniA18","REVIEWS"
"author_Qiong_He","pub_journals/cacm/Littman12","REVIEWS"
"author_Michael_L._Littman","pub_journals/cacm/Littman12","REVIEWS"
"author_Sadao_Kawamura","pub_journals/cacm/Littman12","REVIEWS"
"author_Mengfei_Li","pub_journals/cacm/Littman12","REVIEWS"
"author_Jack_J._Dongarra","pub_journals/cj/AhmadD95","REVIEWS"
"author_Philipp_Wu","pub_journals/cj/AhmadD95","REVIEWS"
"author_Marco_Paganone","pub_journals/cj/AhmadD95","REVIEWS"
"author_Antonio_C._Caputo","pub_journals/cj/AhmadD95","REVIEWS"
"author_Mohammad_Haft-Javaherian","pub_journals/cj/FlynnL85","REVIEWS"
"author_Damon_L._Woodard","pub_journals/cj/FlynnL85","REVIEWS"
"author_Zhilong_Zhang","pub_journals/frai/ZamprognoDHR23","REVIEWS"
"author_Xibin_Cao","pub_journals/frai/ZamprognoDHR23","REVIEWS"
"author_Takaaki_Ibuchi","pub_journals/ijdet/TejedorMV08","REVIEWS"
"author_Ying_Yuan","pub_journals/ijdet/TejedorMV08","REVIEWS"
